*********************************************
   COMPRESSIBLE TURBULENT CHANNEL DATA
   Contact to Jie Yao(jie.yao@ttu.edu) for questions.
   The data in this file was extracted from a direct numerical simulation of fully developed compressible turbulent channel flow.
*********************************************
 Reb	=	17000 
 Mb	= 	0.8
 Cf	=  	0.00516943581258460
 Retau  =   	9.089598661222100e+02
 Bq     =  	-0.0121270160312849


*****************************************************************************************************************************
y/h	y+	ys	u+	uvd	ut	urms	vrms	wrms	uvrms	T/Tw	rho/rhow
0.512182232604765	465.553093578601	408.972515099564	21.7114413930042	21.0041840177616	20.5019465430715	1.86705287295993	0.719614266961708	0.937828390916722	0.482379989896163	1.10732824619672	0.901713616172198
0.520639070073425	473.240019431932	415.704636339455	21.7665638291831	21.0565268047556	20.5541297912384	1.83848277309105	0.709733619487335	0.923294262756859	0.474057821829413	1.10738110545389	0.901689223565024
0.529177716088526	481.001305970683	422.501862853301	21.8214410924647	21.1086360997837	20.6060826864909	1.80972537548993	0.699852627819359	0.908779385393167	0.465650778172134	1.10743301578689	0.9016656092363
0.537797483732357	488.836328814225	429.363706114206	21.8760328599768	21.160473644711	20.6577674481775	1.78102843706285	0.689981358860048	0.894277522645052	0.457175067781287	1.10748386953848	0.901642839959537
0.546497637435509	496.744419359484	436.289603025752	21.9302789253377	21.2119823023202	20.7091271751552	1.7525359743307	0.680135280670472	0.879729977478227	0.448637420788374	1.1075336364253	0.901620915031701
0.555277392636013	504.72486447112	443.278861910427	21.9841209113896	21.2631066692605	20.7601060249891	1.72419796063135	0.670340017138081	0.865093383666675	0.440021151052889	1.10758245325659	0.901599670256427
0.564135915490424	512.776906218906	450.330890592815	22.0375218926452	21.3138117138854	20.8106694921419	1.69592000817559	0.660634030026091	0.850311120590629	0.431307934863435	1.10763016575972	0.901579158694892
0.57307232263868	520.899741663999	457.444972178123	22.0904720086815	21.3640881010886	20.860808059064	1.66762683774745	0.651062004646948	0.835277518829486	0.422506022999134	1.10767678928245	0.901559288694694
0.582085681024544	529.092522695725	464.620258547316	22.1429787352802	21.4139429499595	20.9105279914285	1.63923170793196	0.641655080517806	0.819980041193859	0.413637067664592	1.10772251422125	0.90153983274318
0.591175007773306	537.354355920421	471.856098298894	22.1950459699186	21.4633799865799	20.9598338335885	1.61065824425481	0.63242545272498	0.804572634721757	0.404704172060985	1.10776710875655	0.901520975242187
0.60033927012838	545.684302603798	479.151689429024	22.2466533223153	21.5123798754615	21.0087063292435	1.58186231051499	0.623383680771837	0.789190909165072	0.395700255097219	1.10781054256928	0.901502700736469
0.609577385448323	554.081378668235	486.506190424453	22.2977594283326	21.5609033675309	21.0571063520438	1.5528593326694	0.614540313570146	0.773866807889604	0.386629144802169	1.10785280588067	0.901485016839769
0.618888221265696	562.54455474628	493.91871609192	22.3483374727822	21.6089250279031	21.1050085177921	1.52369922987134	0.605888183428731	0.758641042947929	0.377491659710558	1.10789389392627	0.901467919928341
0.628270595409104	571.07275629158	501.388425520627	22.3983969913179	21.6564539396504	21.1524224011693	1.494374875722	0.597394306261642	0.743609542753804	0.36828189127779	1.10793369926351	0.901451580290462
0.637723276189614	579.664863748329	508.914266511019	22.4479554704497	21.7035067317716	21.1993639959204	1.46484505989878	0.58900358355487	0.728826869668847	0.359004430322569	1.10797242327917	0.901435918726548
0.64724498265265	588.319712780225	516.495251981793	22.4970013751738	21.7500724809706	21.2458224847277	1.43515547410641	0.580654825415796	0.71427161760579	0.349667562133542	1.10801010360566	0.901421036863334
0.656834384896322	597.036094559825	524.130380935454	22.5454901892188	21.796108952866	21.2917559489724	1.40542270910668	0.572302476337346	0.699874682268513	0.340272503806197	1.10804670834711	0.901407032561999
0.666490104457023	605.812756119034	531.818555081438	22.5933525752681	21.8415503475628	21.3370985820841	1.37571792547693	0.563935644574431	0.68557233753643	0.330824367645998	1.10808228942306	0.901393898352523
0.676210714762988	614.648400761369	539.558567373251	22.6405003503208	21.8863129695823	21.3817663064221	1.34602652145109	0.555576705809119	0.671337863341961	0.321330752281859	1.10811696799241	0.901381478855954
0.685994741656352	623.541688536498	547.349332088164	22.6868468105434	21.9303145302285	21.4256773703732	1.31631885388444	0.547260249556111	0.657143679651668	0.311789400085094	1.10815060241078	0.901369836757251
0.695840663984116	632.491236777392	555.189603380707	22.732329492852	21.9734957529332	21.4687722617469	1.28662236120242	0.539015572378515	0.642953566633767	0.302192093744015	1.1081832470731	0.90135886213115
0.705746914258249	641.495620700341	563.078080263757	22.7769056584244	22.0158160846294	21.5110100706421	1.25697915346608	0.530870598669786	0.628778101213928	0.292536351169742	1.1082149906714	0.901348437283608
0.715711879385015	650.553374067878	571.013582781504	22.8205338294378	22.0572361708849	21.5523519289914	1.22736408734267	0.522860834480019	0.614713577422296	0.282826938956784	1.1082456580427	0.90133862922526
0.725733901463436	659.662989914554	578.994819110794	22.8631828535491	22.0977264593403	21.5927683127871	1.19770915352621	0.515021536253562	0.600910924001272	0.273058067833168	1.10827520860417	0.901329416203743
0.735811278652652	668.822921335326	587.020342235849	22.9048571401863	22.1372911550384	21.6322627910109	1.16796633855092	0.507372664642282	0.587476774016591	0.263219414125639	1.10830378395343	0.901320628011694
0.745942266107732	678.031582336182	595.088942273733	22.9455855311724	22.1759576621267	21.6708634416091	1.13811932117607	0.499921232582799	0.574443280187976	0.253320124753703	1.10833114399666	0.901312466191393
0.756125076983378	687.287348746457	603.199189315576	22.9853830999595	22.2137403110192	21.7085843486647	1.10815320495313	0.492674088905946	0.561791494138018	0.243372569491627	1.10835731736816	0.901304876532814
0.766357883504725	696.588559192155	611.349579592819	23.024233406235	22.2506235112418	21.7454095488916	1.07808502731075	0.485640836688778	0.549481176837848	0.233377782751561	1.10838240400404	0.901297774231679
0.776638818104303	705.933516129399	619.538542316919	23.0620921674849	22.2865652368488	21.7812965543009	1.04802879654596	0.478823262806729	0.537499454827487	0.223340348766282	1.10840654419863	0.901291031108929
0.786965974624054	715.320486937015	627.764611619029	23.098890608599	22.3215002105405	21.8161802731121	1.01814851185952	0.47221462126589	0.525849369822671	0.213272502794706	1.10842969632236	0.901284700392303
0.797337409581091	724.747705067059	636.026359961217	23.1345401761477	22.3553443804915	21.8499771131058	0.988597263218614	0.465813715673435	0.514524184378923	0.203177646448642	1.10845171693884	0.901278897281241
0.807751143495745	734.213371251955	644.322222914597	23.1689439184063	22.3880057213674	21.8825950222167	0.959534991381193	0.459631617211709	0.503544379260573	0.193053140999157	1.10847261025442	0.901273599438208
0.81820516228025	743.715654766757	652.650486985092	23.2020087041876	22.4193958317316	21.9139450922685	0.931141207631106	0.45368965353028	0.492984780609461	0.182900380911919	1.10849253361676	0.901268637232572
0.828697418686256	753.25269474488	661.009461949373	23.2336527063924	22.4494370398602	21.9439493622048	0.903563033700965	0.448011258486014	0.482885751198341	0.172721865131464	1.10851156805547	0.901263900579196
0.839225833809201	762.822601545511	669.397549111347	23.2638032661119	22.4780603783776	21.9725389914539	0.876901694581702	0.442611882270453	0.473228951989276	0.162518884943885	1.10852964293912	0.90125941779901
0.849788298647375	772.423458170738	677.813132067553	23.292388189554	22.505197322012	21.9996455623783	0.85125669405265	0.437498586157341	0.46405692695984	0.152290654267781	1.10854669025487	0.901255230869972
0.860382675713402	782.053321730323	686.254568106665	23.3193313741915	22.5307756349695	22.0251968956773	0.826765252816276	0.432679966225871	0.455431909558425	0.14203680633832	1.10856264744963	0.901251372282743
0.871006800695664	791.710224951866	694.720129218151	23.3445548119295	22.554721271544	22.0491187790319	0.803587507560173	0.428168591013132	0.447353619660207	0.131760321169223	1.10857753536763	0.90124780501234
0.881658484167071	801.392177734011	703.207963103339	23.3679820722767	22.5769616816433	22.0713382169728	0.781825953830944	0.423969528866696	0.439810397083679	0.121465245094907	1.10859150777393	0.901244390119877
0.892335513338426	811.097168740189	711.716376656503	23.3895408699244	22.5974282512003	22.0917866401468	0.761494118973616	0.420065691474458	0.432803573531541	0.111154135894683	1.10860451433026	0.901241204091936
0.903035653853517	820.823167030275	720.243764636999	23.409164123234	22.6160573078612	22.1104005934785	0.742595992164085	0.416423734460251	0.426368460766579	0.100830273543812	1.10861639093961	0.901238440023921
0.913756651622912	830.568123727441	728.788333838433	23.426791101773	22.6327912078088	22.1271221815823	0.725187890629179	0.413017183385725	0.420590142621754	0.09049654390888	1.10862718906972	0.901236110285265
0.924496234693342	840.329973717348	737.348194807684	23.4423718018831	22.6475824885077	22.1419035351454	0.709339748161539	0.40984781144351	0.415510462163989	0.08015584598158	1.10863702664938	0.901234110163485
0.935252115149441	850.106637376749	745.921659851266	23.4558760934266	22.6604025537058	22.1547160143113	0.695111277188766	0.406940665460468	0.411085200463099	0.069810638910921	1.10864574499776	0.901232525450616
0.94602199104449	859.896022328466	754.506828420484	23.4673012427721	22.6712488135532	22.1655566216094	0.682594754780545	0.404322204147819	0.407235669575691	0.059459832547398	1.1086534253356	0.901231241056126
0.956803548356769	869.696025219624	763.101743700701	23.4766643391839	22.6801374949987	22.1744411729826	0.671907242612748	0.402005679957318	0.403918445390821	0.049099388531658	1.10866020609404	0.901230111219136
0.967594462967985	879.504533519971	771.704665248225	23.4839733246783	22.6870761410494	22.1813770721557	0.663124799218383	0.399994859185318	0.401149951036829	0.038735542508733	1.10866598120038	0.901229228657479
0.978392402660211	889.319427337013	780.313692985522	23.4892035450757	22.6920413491486	22.1863406280047	0.656275244677914	0.39828996182077	0.398999599045722	0.028381165332913	1.10867081151755	0.901228526802265
0.989195029127719	899.138581244687	788.927061154427	23.492318145606	22.6949981339067	22.1892966469005	0.651365470162419	0.396898146264367	0.39754546220399	0.0180369645604	1.10867460920855	0.901228080907372
1	908.95986612221	797.542875931482	23.4933180675708	22.6959473900175	22.1902457234158	0.648387605999142	0.395841006979038	0.396822643392305	0.007692919544365	1.10867739836462	0.901227813249408


